Customer_ID,Customer_Name,Transaction_ID,Transaction_Date,Transaction_Amount,Transaction_Type,Country,Country_Risk,Occupation,Account_Age_Months,KYC_Status,Branch,Risk_Score,Customer_Risk,Alert_Status,SAR_Flag
C08688,Customer_8688,T008688,2025-09-24,239915,Cash Deposit,India,Low,Freelancer,105,Complete,Mumbai,40,Medium,Closed,No
C08689,Customer_8689,T008689,2025-05-06,118804,Wire Transfer,UK,Low,Student,158,Pending,Kolkata,65,Medium,Open,No
C08690,Customer_8690,T008690,2025-06-19,174158,Wire Transfer,USA,Low,Freelancer,34,Pending,Delhi,65,Medium,Open,No
C08691,Customer_8691,T008691,2025-01-13,220221,Online Transfer,UK,Low,Business Owner,73,Complete,Hyderabad,40,Medium,Closed,No
C08692,Customer_8692,T008692,2025-09-21,21834,Cash Deposit,Cayman Islands,High,Business Owner,122,Complete,Pune,25,Low,Closed,No
C08693,Customer_8693,T008693,2025-03-22,104768,Wire Transfer,UK,Low,Salaried,84,Pending,Kolkata,65,Medium,Open,No
C08694,Customer_8694,T008694,2025-11-27,1848,Cheque,Germany,Low,Consultant,135,Complete,Hyderabad,0,Low,Closed,No
C08695,Customer_8695,T008695,2025-03-21,59459,Cash Withdrawal,UK,Low,Trader,51,Complete,Hyderabad,20,Low,Closed,No
C08696,Customer_8696,T008696,2025-05-09,36820,Cheque,UAE,Medium,Student,180,Pending,Chennai,15,Low,Closed,No
C08697,Customer_8697,T008697,2025-08-09,105146,Online Transfer,India,Low,Engineer,30,Complete,Chennai,40,Medium,Closed,No
C08698,Customer_8698,T008698,2025-04-19,28263,Online Transfer,Singapore,Low,Doctor,99,Complete,Kolkata,0,Low,Closed,No
C08699,Customer_8699,T008699,2025-11-30,232720,Wire Transfer,Hong Kong,Medium,Trader,135,Pending,Delhi,75,High,Open,Yes
C08700,Customer_8700,T008700,2025-06-11,69424,Wire Transfer,Panama,High,Salaried,56,Pending,Chennai,70,High,Open,No
C08701,Customer_8701,T008701,2025-04-18,131369,Wire Transfer,Canada,Low,Business Owner,99,Pending,Kolkata,65,Medium,Open,No
C08702,Customer_8702,T008702,2025-02-21,192501,Cash Deposit,Cayman Islands,High,Engineer,115,Complete,Bangalore,65,Medium,Open,No
C08703,Customer_8703,T008703,2025-03-03,49918,Cash Withdrawal,USA,Low,Salaried,170,Complete,Chennai,0,Low,Closed,No
C08704,Customer_8704,T008704,2025-09-27,26238,Cash Deposit,UAE,Medium,Freelancer,137,Complete,Pune,10,Low,Closed,No
C08705,Customer_8705,T008705,2025-11-04,158566,Online Transfer,Singapore,Low,Salaried,124,Complete,Bangalore,40,Medium,Closed,No
C08706,Customer_8706,T008706,2025-12-18,202932,Cash Deposit,Panama,High,Doctor,22,Pending,Hyderabad,70,High,Open,No
C08707,Customer_8707,T008707,2025-06-03,80690,Cheque,USA,Low,Engineer,113,Complete,Delhi,20,Low,Closed,No
C08708,Customer_8708,T008708,2025-05-13,193314,Cash Deposit,UAE,Medium,Consultant,104,Complete,Pune,50,Medium,Closed,No
C08709,Customer_8709,T008709,2025-01-26,25673,Cheque,UAE,Medium,Doctor,81,Complete,Kolkata,10,Low,Closed,No
C08710,Customer_8710,T008710,2025-12-28,138177,Wire Transfer,UAE,Medium,Trader,85,Incomplete,Hyderabad,85,High,Open,Yes
C08711,Customer_8711,T008711,2025-07-27,245225,Online Transfer,India,Low,Trader,91,Pending,Delhi,45,Medium,Closed,No
C08712,Customer_8712,T008712,2025-11-22,186331,Cash Deposit,UAE,Medium,Freelancer,168,Incomplete,Chennai,65,Medium,Open,No
C08713,Customer_8713,T008713,2025-11-06,106149,Wire Transfer,Canada,Low,Student,160,Complete,Delhi,60,Medium,Open,No
C08714,Customer_8714,T008714,2025-08-16,61272,Wire Transfer,USA,Low,Doctor,43,Complete,Pune,40,Medium,Closed,No
C08715,Customer_8715,T008715,2025-06-27,94905,Wire Transfer,Germany,Low,Freelancer,65,Pending,Mumbai,45,Medium,Closed,No
C08716,Customer_8716,T008716,2025-09-22,23293,Cash Withdrawal,Panama,High,Doctor,130,Pending,Delhi,30,Low,Closed,No
C08717,Customer_8717,T008717,2025-04-20,98007,Cash Deposit,Canada,Low,Engineer,172,Complete,Pune,20,Low,Closed,No
C08718,Customer_8718,T008718,2025-10-07,217718,Cash Deposit,UAE,Medium,Engineer,57,Complete,Pune,50,Medium,Closed,No
C08719,Customer_8719,T008719,2025-07-14,26261,Cash Withdrawal,USA,Low,Student,118,Incomplete,Mumbai,15,Low,Closed,No
C08720,Customer_8720,T008720,2025-09-10,101394,Cash Withdrawal,Cayman Islands,High,Student,90,Complete,Pune,65,Medium,Open,No
C08721,Customer_8721,T008721,2025-01-12,133915,Cash Deposit,India,Low,Engineer,93,Complete,Hyderabad,40,Medium,Closed,No
C08722,Customer_8722,T008722,2025-04-25,177552,Cash Deposit,Panama,High,Trader,46,Pending,Mumbai,70,High,Open,No
C08723,Customer_8723,T008723,2025-12-28,50956,Wire Transfer,UK,Low,Consultant,128,Complete,Mumbai,40,Medium,Closed,No
C08724,Customer_8724,T008724,2025-10-09,20908,Cash Withdrawal,Germany,Low,Engineer,68,Pending,Kolkata,5,Low,Closed,No
C08725,Customer_8725,T008725,2025-07-04,70203,Cash Withdrawal,Germany,Low,Business Owner,88,Complete,Hyderabad,20,Low,Closed,No
C08726,Customer_8726,T008726,2025-11-01,3854,Cash Withdrawal,USA,Low,Business Owner,37,Complete,Delhi,0,Low,Closed,No
C08727,Customer_8727,T008727,2025-03-12,143088,Cash Withdrawal,Singapore,Low,Engineer,57,Complete,Chennai,40,Medium,Closed,No
C08728,Customer_8728,T008728,2025-06-19,14756,Cash Withdrawal,Hong Kong,Medium,Engineer,55,Complete,Bangalore,10,Low,Closed,No
C08729,Customer_8729,T008729,2025-11-03,216551,Cash Deposit,India,Low,Consultant,42,Complete,Delhi,40,Medium,Closed,No
C08730,Customer_8730,T008730,2025-06-30,236431,Cash Deposit,Cayman Islands,High,Student,125,Pending,Mumbai,70,High,Open,No
C08731,Customer_8731,T008731,2025-01-12,145548,Cash Deposit,Cayman Islands,High,Engineer,137,Complete,Hyderabad,65,Medium,Open,No
C08732,Customer_8732,T008732,2025-07-26,187422,Cash Withdrawal,USA,Low,Doctor,113,Complete,Pune,40,Medium,Closed,No
C08733,Customer_8733,T008733,2025-06-25,198197,Cash Withdrawal,India,Low,Doctor,52,Complete,Chennai,40,Medium,Closed,No
C08734,Customer_8734,T008734,2025-10-05,5830,Cash Deposit,Panama,High,Doctor,54,Complete,Kolkata,25,Low,Closed,No
C08735,Customer_8735,T008735,2025-05-30,15214,Wire Transfer,India,Low,Salaried,92,Complete,Mumbai,20,Low,Closed,No
C08736,Customer_8736,T008736,2025-06-25,81688,Cheque,Singapore,Low,Student,144,Pending,Bangalore,25,Low,Closed,No
C08737,Customer_8737,T008737,2025-07-04,217805,Wire Transfer,Hong Kong,Medium,Consultant,30,Complete,Delhi,70,High,Open,No
C08738,Customer_8738,T008738,2025-08-02,61579,Online Transfer,India,Low,Trader,110,Complete,Chennai,20,Low,Closed,No
C08739,Customer_8739,T008739,2025-11-01,62561,Wire Transfer,Singapore,Low,Engineer,122,Complete,Hyderabad,40,Medium,Closed,No
C08740,Customer_8740,T008740,2025-06-20,176391,Cash Deposit,Panama,High,Engineer,156,Complete,Pune,65,Medium,Open,No
C08741,Customer_8741,T008741,2025-11-08,24037,Wire Transfer,India,Low,Consultant,124,Complete,Hyderabad,20,Low,Closed,No
C08742,Customer_8742,T008742,2025-04-10,101480,Cash Deposit,Canada,Low,Trader,157,Complete,Bangalore,40,Medium,Closed,No
C08743,Customer_8743,T008743,2025-09-30,229285,Cash Withdrawal,Cayman Islands,High,Engineer,110,Incomplete,Hyderabad,80,High,Open,Yes
C08744,Customer_8744,T008744,2025-05-10,103313,Cash Deposit,Germany,Low,Freelancer,79,Incomplete,Kolkata,55,Medium,Closed,No
C08745,Customer_8745,T008745,2025-06-18,31449,Cash Withdrawal,USA,Low,Engineer,109,Complete,Pune,0,Low,Closed,No
C08746,Customer_8746,T008746,2025-07-11,154237,Cash Withdrawal,Hong Kong,Medium,Doctor,121,Pending,Hyderabad,55,Medium,Closed,No
C08747,Customer_8747,T008747,2025-12-30,100764,Cash Withdrawal,Hong Kong,Medium,Trader,146,Complete,Kolkata,50,Medium,Closed,No
C08748,Customer_8748,T008748,2025-07-02,123723,Online Transfer,India,Low,Engineer,173,Pending,Mumbai,45,Medium,Closed,No
C08749,Customer_8749,T008749,2025-07-06,181129,Cheque,USA,Low,Trader,117,Complete,Pune,40,Medium,Closed,No
C08750,Customer_8750,T008750,2025-01-27,47169,Wire Transfer,UK,Low,Business Owner,56,Complete,Pune,20,Low,Closed,No
C08751,Customer_8751,T008751,2025-07-12,203522,Cash Deposit,UK,Low,Doctor,68,Complete,Mumbai,40,Medium,Closed,No
C08752,Customer_8752,T008752,2025-09-30,199947,Cash Withdrawal,Cayman Islands,High,Freelancer,162,Complete,Mumbai,65,Medium,Open,No
C08753,Customer_8753,T008753,2025-05-20,79966,Cash Deposit,UAE,Medium,Salaried,101,Pending,Mumbai,35,Low,Closed,No
C08754,Customer_8754,T008754,2025-04-11,151712,Cash Deposit,Germany,Low,Engineer,110,Complete,Pune,40,Medium,Closed,No
C08755,Customer_8755,T008755,2025-05-01,38073,Online Transfer,India,Low,Engineer,10,Complete,Kolkata,0,Low,Closed,No
C08756,Customer_8756,T008756,2025-07-14,54314,Online Transfer,Hong Kong,Medium,Freelancer,130,Incomplete,Hyderabad,45,Medium,Closed,No
C08757,Customer_8757,T008757,2025-07-25,199107,Wire Transfer,Singapore,Low,Salaried,161,Complete,Hyderabad,60,Medium,Open,No
C08758,Customer_8758,T008758,2025-11-15,42305,Cash Deposit,Germany,Low,Student,138,Complete,Bangalore,0,Low,Closed,No
C08759,Customer_8759,T008759,2025-01-05,190913,Wire Transfer,Hong Kong,Medium,Doctor,159,Pending,Chennai,75,High,Open,Yes
C08760,Customer_8760,T008760,2025-06-10,54495,Cash Withdrawal,Singapore,Low,Student,57,Complete,Bangalore,20,Low,Closed,No
C08761,Customer_8761,T008761,2025-12-01,12008,Cheque,Germany,Low,Consultant,65,Complete,Bangalore,0,Low,Closed,No
C08762,Customer_8762,T008762,2025-01-31,168287,Cheque,Germany,Low,Consultant,101,Complete,Pune,40,Medium,Closed,No
C08763,Customer_8763,T008763,2025-12-31,14777,Cash Deposit,Germany,Low,Consultant,3,Complete,Pune,0,Low,Closed,No
C08764,Customer_8764,T008764,2025-11-18,64333,Cash Deposit,India,Low,Engineer,61,Complete,Pune,20,Low,Closed,No
C08765,Customer_8765,T008765,2025-06-24,109610,Online Transfer,Panama,High,Consultant,43,Complete,Mumbai,65,Medium,Open,No
C08766,Customer_8766,T008766,2025-03-24,189143,Cash Deposit,UAE,Medium,Trader,160,Incomplete,Hyderabad,65,Medium,Open,No
C08767,Customer_8767,T008767,2025-10-28,108144,Cash Withdrawal,USA,Low,Freelancer,142,Complete,Pune,40,Medium,Closed,No
C08768,Customer_8768,T008768,2025-03-28,220769,Online Transfer,Canada,Low,Consultant,105,Complete,Bangalore,40,Medium,Closed,No
C08769,Customer_8769,T008769,2025-06-14,17639,Cash Withdrawal,Cayman Islands,High,Engineer,62,Incomplete,Pune,40,Medium,Closed,No
C08770,Customer_8770,T008770,2025-12-04,243822,Cash Withdrawal,India,Low,Freelancer,118,Pending,Chennai,45,Medium,Closed,No
C08771,Customer_8771,T008771,2025-07-06,228024,Cheque,Singapore,Low,Business Owner,155,Complete,Kolkata,40,Medium,Closed,No
C08772,Customer_8772,T008772,2025-05-24,207997,Online Transfer,Cayman Islands,High,Salaried,63,Incomplete,Kolkata,80,High,Open,Yes
C08773,Customer_8773,T008773,2025-01-08,249430,Cheque,UK,Low,Trader,57,Pending,Mumbai,45,Medium,Closed,No
C08774,Customer_8774,T008774,2025-01-13,21529,Wire Transfer,Canada,Low,Student,79,Complete,Hyderabad,20,Low,Closed,No
C08775,Customer_8775,T008775,2025-05-18,164971,Online Transfer,Singapore,Low,Student,51,Complete,Delhi,40,Medium,Closed,No
C08776,Customer_8776,T008776,2025-02-11,38348,Cash Deposit,UK,Low,Engineer,85,Pending,Pune,5,Low,Closed,No
C08777,Customer_8777,T008777,2025-05-09,78133,Cheque,UAE,Medium,Freelancer,145,Complete,Bangalore,30,Low,Closed,No
C08778,Customer_8778,T008778,2025-10-30,11484,Online Transfer,USA,Low,Consultant,119,Complete,Hyderabad,0,Low,Closed,No
C08779,Customer_8779,T008779,2025-12-31,243878,Cheque,Canada,Low,Doctor,15,Complete,Mumbai,40,Medium,Closed,No
C08780,Customer_8780,T008780,2025-07-01,151080,Cash Withdrawal,India,Low,Student,130,Complete,Chennai,40,Medium,Closed,No
C08781,Customer_8781,T008781,2025-02-04,21814,Online Transfer,Panama,High,Freelancer,89,Complete,Bangalore,25,Low,Closed,No
C08782,Customer_8782,T008782,2025-03-09,157686,Cash Deposit,Canada,Low,Consultant,63,Complete,Delhi,40,Medium,Closed,No
C08783,Customer_8783,T008783,2025-07-19,172207,Cheque,Singapore,Low,Business Owner,24,Complete,Pune,40,Medium,Closed,No
C08784,Customer_8784,T008784,2025-12-30,194823,Online Transfer,Hong Kong,Medium,Doctor,96,Pending,Kolkata,55,Medium,Closed,No
C08785,Customer_8785,T008785,2025-01-19,172186,Online Transfer,UAE,Medium,Business Owner,103,Complete,Kolkata,50,Medium,Closed,No
C08786,Customer_8786,T008786,2025-12-28,206133,Cash Withdrawal,Cayman Islands,High,Business Owner,110,Incomplete,Delhi,80,High,Open,Yes
C08787,Customer_8787,T008787,2025-09-10,167694,Cheque,Germany,Low,Consultant,55,Complete,Hyderabad,40,Medium,Closed,No
C08788,Customer_8788,T008788,2025-01-29,94573,Wire Transfer,India,Low,Doctor,17,Complete,Delhi,40,Medium,Closed,No
C08789,Customer_8789,T008789,2025-04-07,37187,Online Transfer,Panama,High,Business Owner,149,Incomplete,Chennai,40,Medium,Closed,No
C08790,Customer_8790,T008790,2025-09-13,105345,Cash Deposit,Hong Kong,Medium,Salaried,123,Complete,Kolkata,50,Medium,Closed,No
C08791,Customer_8791,T008791,2025-06-26,221955,Cash Withdrawal,Cayman Islands,High,Consultant,121,Complete,Kolkata,65,Medium,Open,No
C08792,Customer_8792,T008792,2025-06-06,205358,Cash Deposit,UAE,Medium,Trader,88,Complete,Kolkata,50,Medium,Closed,No
C08793,Customer_8793,T008793,2025-01-09,182820,Online Transfer,Canada,Low,Doctor,78,Pending,Bangalore,45,Medium,Closed,No
C08794,Customer_8794,T008794,2025-11-03,243753,Online Transfer,UAE,Medium,Freelancer,160,Pending,Delhi,55,Medium,Closed,No
C08795,Customer_8795,T008795,2025-02-20,214365,Online Transfer,India,Low,Student,11,Complete,Bangalore,40,Medium,Closed,No
C08796,Customer_8796,T008796,2025-07-25,212495,Online Transfer,Panama,High,Freelancer,103,Incomplete,Delhi,80,High,Open,Yes
C08797,Customer_8797,T008797,2025-02-06,215801,Wire Transfer,Cayman Islands,High,Doctor,59,Pending,Pune,90,High,Open,Yes
C08798,Customer_8798,T008798,2025-12-01,79251,Online Transfer,Panama,High,Consultant,121,Incomplete,Delhi,60,Medium,Open,No
C08799,Customer_8799,T008799,2025-09-10,145643,Cash Deposit,Hong Kong,Medium,Business Owner,133,Complete,Kolkata,50,Medium,Closed,No
C08800,Customer_8800,T008800,2025-09-21,203787,Cheque,USA,Low,Business Owner,58,Complete,Bangalore,40,Medium,Closed,No
C08801,Customer_8801,T008801,2025-03-16,181886,Cheque,USA,Low,Engineer,30,Complete,Hyderabad,40,Medium,Closed,No
C08802,Customer_8802,T008802,2025-08-09,119397,Cash Withdrawal,Singapore,Low,Doctor,138,Complete,Delhi,40,Medium,Closed,No
C08803,Customer_8803,T008803,2025-11-20,13792,Cheque,Germany,Low,Doctor,50,Complete,Pune,0,Low,Closed,No
C08804,Customer_8804,T008804,2025-06-27,43788,Online Transfer,UK,Low,Student,26,Complete,Hyderabad,0,Low,Closed,No
C08805,Customer_8805,T008805,2025-06-24,227675,Wire Transfer,Germany,Low,Doctor,5,Incomplete,Bangalore,75,High,Open,Yes
C08806,Customer_8806,T008806,2025-02-25,83663,Wire Transfer,UK,Low,Salaried,44,Pending,Mumbai,45,Medium,Closed,No
C08807,Customer_8807,T008807,2025-08-15,122143,Wire Transfer,Germany,Low,Salaried,27,Complete,Pune,60,Medium,Open,No
C08808,Customer_8808,T008808,2025-07-08,172884,Online Transfer,Germany,Low,Salaried,129,Complete,Kolkata,40,Medium,Closed,No
C08809,Customer_8809,T008809,2025-12-19,130384,Online Transfer,Canada,Low,Student,115,Complete,Kolkata,40,Medium,Closed,No
C08810,Customer_8810,T008810,2025-08-30,227073,Cash Deposit,UAE,Medium,Student,180,Complete,Pune,50,Medium,Closed,No
C08811,Customer_8811,T008811,2025-08-21,159220,Online Transfer,Germany,Low,Doctor,157,Complete,Mumbai,40,Medium,Closed,No
C08812,Customer_8812,T008812,2025-09-16,8615,Online Transfer,Canada,Low,Doctor,45,Pending,Pune,5,Low,Closed,No
C08813,Customer_8813,T008813,2025-01-02,62888,Cheque,USA,Low,Doctor,40,Complete,Chennai,20,Low,Closed,No
C08814,Customer_8814,T008814,2025-07-02,165741,Online Transfer,UK,Low,Consultant,55,Complete,Pune,40,Medium,Closed,No
C08815,Customer_8815,T008815,2025-05-25,225647,Cash Deposit,Singapore,Low,Salaried,112,Complete,Kolkata,40,Medium,Closed,No
C08816,Customer_8816,T008816,2025-08-22,63264,Cash Deposit,India,Low,Freelancer,163,Incomplete,Delhi,35,Low,Closed,No
C08817,Customer_8817,T008817,2025-02-27,57136,Cheque,Singapore,Low,Doctor,1,Pending,Chennai,25,Low,Closed,No
C08818,Customer_8818,T008818,2025-03-06,85058,Cash Deposit,UK,Low,Student,164,Complete,Chennai,20,Low,Closed,No
C08819,Customer_8819,T008819,2025-06-28,101226,Cash Deposit,Panama,High,Consultant,1,Pending,Mumbai,70,High,Open,No
C08820,Customer_8820,T008820,2025-04-19,245808,Wire Transfer,USA,Low,Salaried,41,Complete,Mumbai,60,Medium,Open,No
C08821,Customer_8821,T008821,2025-06-25,171958,Online Transfer,Panama,High,Salaried,38,Complete,Delhi,65,Medium,Open,No
C08822,Customer_8822,T008822,2025-03-25,31912,Cash Deposit,India,Low,Student,8,Complete,Bangalore,0,Low,Closed,No
C08823,Customer_8823,T008823,2025-06-25,182253,Cash Withdrawal,Panama,High,Doctor,87,Complete,Pune,65,Medium,Open,No
C08824,Customer_8824,T008824,2025-02-02,104236,Online Transfer,USA,Low,Consultant,44,Complete,Delhi,40,Medium,Closed,No
C08825,Customer_8825,T008825,2025-03-21,2636,Online Transfer,India,Low,Trader,145,Complete,Bangalore,0,Low,Closed,No
C08826,Customer_8826,T008826,2025-09-14,68682,Cheque,UAE,Medium,Trader,169,Incomplete,Mumbai,45,Medium,Closed,No
C08827,Customer_8827,T008827,2025-07-01,78087,Wire Transfer,India,Low,Trader,110,Complete,Delhi,40,Medium,Closed,No
C08828,Customer_8828,T008828,2025-04-11,169251,Cash Withdrawal,Canada,Low,Business Owner,84,Complete,Delhi,40,Medium,Closed,No
C08829,Customer_8829,T008829,2025-11-02,92742,Cheque,Cayman Islands,High,Student,72,Complete,Hyderabad,45,Medium,Closed,No
C08830,Customer_8830,T008830,2025-04-24,242998,Cash Withdrawal,India,Low,Trader,33,Pending,Mumbai,45,Medium,Closed,No
C08831,Customer_8831,T008831,2025-11-23,207676,Cash Withdrawal,Hong Kong,Medium,Trader,20,Complete,Hyderabad,50,Medium,Closed,No
C08832,Customer_8832,T008832,2025-05-21,176881,Cash Withdrawal,India,Low,Trader,8,Pending,Hyderabad,45,Medium,Closed,No
C08833,Customer_8833,T008833,2025-11-24,222085,Wire Transfer,UK,Low,Business Owner,83,Complete,Chennai,60,Medium,Open,No
C08834,Customer_8834,T008834,2025-02-06,111261,Cash Deposit,Singapore,Low,Consultant,96,Complete,Hyderabad,40,Medium,Closed,No
C08835,Customer_8835,T008835,2025-06-17,116967,Cash Deposit,Cayman Islands,High,Doctor,157,Complete,Hyderabad,65,Medium,Open,No
C08836,Customer_8836,T008836,2025-10-31,100721,Cash Deposit,India,Low,Engineer,73,Complete,Delhi,40,Medium,Closed,No
C08837,Customer_8837,T008837,2025-06-03,34854,Wire Transfer,Singapore,Low,Student,61,Complete,Bangalore,20,Low,Closed,No
C08838,Customer_8838,T008838,2025-12-11,110517,Cash Deposit,UAE,Medium,Freelancer,51,Incomplete,Pune,65,Medium,Open,No
C08839,Customer_8839,T008839,2025-08-20,219308,Cheque,USA,Low,Salaried,94,Complete,Kolkata,40,Medium,Closed,No
C08840,Customer_8840,T008840,2025-05-15,132564,Cash Deposit,Cayman Islands,High,Salaried,30,Complete,Bangalore,65,Medium,Open,No
C08841,Customer_8841,T008841,2025-05-09,147443,Cash Withdrawal,UK,Low,Salaried,3,Complete,Mumbai,40,Medium,Closed,No
C08842,Customer_8842,T008842,2025-09-19,105343,Online Transfer,USA,Low,Trader,89,Complete,Delhi,40,Medium,Closed,No
C08843,Customer_8843,T008843,2025-02-07,187979,Cash Deposit,Germany,Low,Doctor,70,Incomplete,Hyderabad,55,Medium,Closed,No
C08844,Customer_8844,T008844,2025-12-12,38559,Cash Deposit,UK,Low,Student,144,Complete,Hyderabad,0,Low,Closed,No
C08845,Customer_8845,T008845,2025-12-21,212994,Wire Transfer,USA,Low,Student,45,Complete,Hyderabad,60,Medium,Open,No
C08846,Customer_8846,T008846,2025-05-27,120429,Online Transfer,UK,Low,Consultant,38,Complete,Pune,40,Medium,Closed,No
C08847,Customer_8847,T008847,2025-07-23,157463,Wire Transfer,Panama,High,Trader,130,Complete,Bangalore,85,High,Open,Yes
C08848,Customer_8848,T008848,2025-07-15,116867,Cash Deposit,Singapore,Low,Student,111,Complete,Delhi,40,Medium,Closed,No
C08849,Customer_8849,T008849,2025-03-10,18621,Cash Deposit,UK,Low,Freelancer,98,Complete,Pune,0,Low,Closed,No
C08850,Customer_8850,T008850,2025-08-26,142032,Online Transfer,Germany,Low,Engineer,72,Complete,Chennai,40,Medium,Closed,No
C08851,Customer_8851,T008851,2025-03-18,189149,Cash Deposit,India,Low,Student,126,Complete,Bangalore,40,Medium,Closed,No
C08852,Customer_8852,T008852,2025-01-18,91800,Cash Deposit,Panama,High,Doctor,151,Complete,Delhi,45,Medium,Closed,No
C08853,Customer_8853,T008853,2025-06-28,94021,Online Transfer,USA,Low,Freelancer,117,Incomplete,Mumbai,35,Low,Closed,No
C08854,Customer_8854,T008854,2025-08-18,52610,Cheque,Panama,High,Salaried,117,Complete,Kolkata,45,Medium,Closed,No
C08855,Customer_8855,T008855,2025-03-27,11939,Wire Transfer,UAE,Medium,Engineer,18,Complete,Chennai,30,Low,Closed,No
C08856,Customer_8856,T008856,2025-10-15,80379,Cheque,USA,Low,Engineer,122,Pending,Bangalore,25,Low,Closed,No
C08857,Customer_8857,T008857,2025-07-24,243468,Cash Withdrawal,Canada,Low,Trader,10,Complete,Chennai,40,Medium,Closed,No
C08858,Customer_8858,T008858,2025-12-06,163576,Online Transfer,Hong Kong,Medium,Business Owner,84,Pending,Delhi,55,Medium,Closed,No
C08859,Customer_8859,T008859,2025-03-25,183767,Cash Withdrawal,Cayman Islands,High,Doctor,28,Complete,Mumbai,65,Medium,Open,No
C08860,Customer_8860,T008860,2025-03-20,48416,Cash Deposit,UK,Low,Engineer,49,Incomplete,Pune,15,Low,Closed,No
C08861,Customer_8861,T008861,2025-01-21,184552,Cheque,USA,Low,Engineer,3,Complete,Bangalore,40,Medium,Closed,No
C08862,Customer_8862,T008862,2025-05-31,140847,Cash Deposit,Singapore,Low,Doctor,14,Complete,Pune,40,Medium,Closed,No
C08863,Customer_8863,T008863,2025-07-15,198245,Online Transfer,Hong Kong,Medium,Engineer,21,Complete,Pune,50,Medium,Closed,No
C08864,Customer_8864,T008864,2025-02-09,126858,Wire Transfer,Panama,High,Doctor,140,Complete,Delhi,85,High,Open,Yes
C08865,Customer_8865,T008865,2025-01-31,131588,Wire Transfer,USA,Low,Consultant,159,Complete,Pune,60,Medium,Open,No
C08866,Customer_8866,T008866,2025-09-19,223868,Wire Transfer,UAE,Medium,Trader,139,Complete,Kolkata,70,High,Open,No
C08867,Customer_8867,T008867,2025-12-04,52566,Online Transfer,USA,Low,Student,180,Complete,Pune,20,Low,Closed,No
C08868,Customer_8868,T008868,2025-10-18,205329,Cash Withdrawal,Cayman Islands,High,Student,36,Pending,Chennai,70,High,Open,No
C08869,Customer_8869,T008869,2025-12-28,236178,Cash Deposit,UK,Low,Doctor,27,Complete,Pune,40,Medium,Closed,No
C08870,Customer_8870,T008870,2025-08-04,237363,Cash Withdrawal,Panama,High,Salaried,56,Complete,Mumbai,65,Medium,Open,No
C08871,Customer_8871,T008871,2025-02-25,61329,Cheque,UAE,Medium,Salaried,84,Complete,Kolkata,30,Low,Closed,No
C08872,Customer_8872,T008872,2025-11-20,172538,Cash Deposit,Singapore,Low,Student,17,Pending,Delhi,45,Medium,Closed,No
C08873,Customer_8873,T008873,2025-04-25,234014,Cash Withdrawal,Singapore,Low,Business Owner,66,Complete,Delhi,40,Medium,Closed,No
C08874,Customer_8874,T008874,2025-06-01,141228,Cash Withdrawal,Singapore,Low,Business Owner,37,Pending,Kolkata,45,Medium,Closed,No
C08875,Customer_8875,T008875,2025-01-16,65069,Cheque,Panama,High,Doctor,174,Complete,Delhi,45,Medium,Closed,No
C08876,Customer_8876,T008876,2025-01-17,207322,Cash Deposit,Panama,High,Student,137,Complete,Bangalore,65,Medium,Open,No
C08877,Customer_8877,T008877,2025-02-21,57571,Cash Deposit,Panama,High,Doctor,138,Incomplete,Pune,60,Medium,Open,No
C08878,Customer_8878,T008878,2025-11-03,122442,Online Transfer,Germany,Low,Engineer,136,Incomplete,Chennai,55,Medium,Closed,No
C08879,Customer_8879,T008879,2025-02-22,58690,Wire Transfer,India,Low,Doctor,175,Pending,Kolkata,45,Medium,Closed,No
C08880,Customer_8880,T008880,2025-07-23,147944,Cash Deposit,Panama,High,Doctor,93,Complete,Mumbai,65,Medium,Open,No
C08881,Customer_8881,T008881,2025-12-07,99903,Wire Transfer,Singapore,Low,Trader,10,Pending,Bangalore,45,Medium,Closed,No
C08882,Customer_8882,T008882,2025-10-13,42856,Online Transfer,Cayman Islands,High,Student,101,Complete,Delhi,25,Low,Closed,No
C08883,Customer_8883,T008883,2025-11-11,175637,Online Transfer,Germany,Low,Freelancer,31,Complete,Chennai,40,Medium,Closed,No
C08884,Customer_8884,T008884,2025-05-20,40644,Cash Withdrawal,Panama,High,Salaried,95,Pending,Pune,30,Low,Closed,No
C08885,Customer_8885,T008885,2025-01-29,168401,Cash Deposit,Panama,High,Student,132,Complete,Bangalore,65,Medium,Open,No
C08886,Customer_8886,T008886,2025-05-22,146448,Cash Deposit,India,Low,Business Owner,53,Complete,Mumbai,40,Medium,Closed,No
C08887,Customer_8887,T008887,2025-01-30,134953,Cash Deposit,Canada,Low,Student,169,Complete,Hyderabad,40,Medium,Closed,No
C08888,Customer_8888,T008888,2025-06-03,20231,Online Transfer,UAE,Medium,Business Owner,155,Complete,Mumbai,10,Low,Closed,No
C08889,Customer_8889,T008889,2025-12-16,9281,Cheque,Panama,High,Business Owner,105,Complete,Bangalore,25,Low,Closed,No
C08890,Customer_8890,T008890,2025-09-05,105330,Cheque,Canada,Low,Consultant,90,Pending,Kolkata,45,Medium,Closed,No
C08891,Customer_8891,T008891,2025-08-18,91774,Cheque,Canada,Low,Student,10,Complete,Chennai,20,Low,Closed,No
C08892,Customer_8892,T008892,2025-10-25,203891,Cash Deposit,Panama,High,Salaried,4,Complete,Pune,65,Medium,Open,No
